Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company,Year,Month,CTR
571141,Men 25-34,Increase Sales,15 Days,Pinterest,0.06,3175.15,0.8222374128824629,Las Vegas,Spanish,4598,15955,1,Health,2022-10-28,Vital Vigor,2022,10,28.81855217800063
671936,Women 35-44,Brand Awareness,45 Days,Twitter,0.12,11340.84,4.63,Austin,English,30004,90394,9,Fashion,2022-04-21,Vogue Visions,2022,4,33.19246852667212
724149,Men 35-44,Increase Sales,30 Days,Twitter,0.09,4537.78,6.51,New York,French,11514,35625,4,Health,2022-01-01,Wellness Waves,2022,1,32.32
802134,Women 18-24,Market Expansion,15 Days,Facebook,0.08,3487.84,7.25,Los Angeles,French,8652,27147,1,Technology,2022-10-30,Pixel Pioneers,2022,10,31.87092496408443
395541,Women 35-44,Product Launch,45 Days,Instagram,0.09,7933.99,5.57,Los Angeles,English,20732,62929,1,Home,2022-12-21,Cozy Corners,2022,12,32.945065073336615
301642,Men 35-44,Increase Sales,45 Days,Instagram,0.09,8033.86,6.24,Miami,French,21008,63745,10,Fashion,2022-06-13,Glam Garments,2022,6,32.95631029884697
933566,Women 35-44,Product Launch,45 Days,Pinterest,0.13,9711.05,0.9741725870020485,Las Vegas,English,15016,49877,1,Fashion,2022-10-03,Trend Tailors,2022,10,30.1060609098382
692673,Women 25-34,Market Expansion,60 Days,Twitter,0.08,11679.76,0.04,Miami,French,30921,93109,7,Home,2022-08-03,Nest Neat,2022,8,33.20946417639541
938642,Women 25-34,Brand Awareness,45 Days,Instagram,0.09,10229.77,7.15,Los Angeles,Spanish,26981,81437,6,Home,2022-01-08,Living Luxe,2022,1,33.13113204071859
669618,Men 35-44,Increase Sales,15 Days,Facebook,0.03,3353.84,5.48,New York,English,8303,26114,5,Technology,2022-08-27,Gadget Giants,2022,8,31.79520563682316
569462,Men 18-24,Increase Sales,60 Days,Instagram,0.07,13279.38,0.74,Austin,English,35060,105370,9,Food,2022-05-06,Feast Flavors,2022,5,33.27322767391098
133152,Men 18-24,Brand Awareness,45 Days,Twitter,0.02,9625.86,1.45,Miami,French,25330,76547,7,Health,2022-11-17,Vigor Valley,2022,11,33.09078082746548
536047,Women 35-44,Product Launch,30 Days,Facebook,0.11,6873.91,0.56,Austin,English,17855,54407,2,Fashion,2022-04-08,Vogue Visions,2022,4,32.817468340470896
158411,Women 18-24,Brand Awareness,15 Days,Twitter,0.07,4071.66,1.5,Austin,Spanish,10236,31840,4,Health,2022-08-07,Fitness Front,2022,8,32.14824120603015
421566,Women 18-24,Market Expansion,45 Days,Twitter,0.14,7965.35,6.89,New York,French,20817,63180,5,Fashion,2022-06-10,Chic Couture,2022,6,32.94871794871795
546142,Men 35-44,Market Expansion,45 Days,Twitter,0.03,8582.73,0.08,New York,English,22513,68205,6,Technology,2022-02-01,Silicon Saga,2022,2,33.007843999706765
274969,Women 45-60,Increase Sales,60 Days,Pinterest,0.05,14171.92,0.8133000496989579,Los Angeles,English,21744,71784,1,Technology,2022-09-13,Gadget Giants,2022,9,30.29087261785356
295956,Men 25-34,Product Launch,45 Days,Twitter,0.02,10024.88,4.86,Miami,English,26416,79765,3,Health,2022-03-01,Vital Vigor,2022,3,33.117282015921774
162776,All Ages,Brand Awareness,30 Days,Instagram,0.13,4924.89,7.9,Los Angeles,Spanish,12572,38759,9,Home,2022-06-23,Dwell Delight,2022,6,32.43633736680513
178968,Women 35-44,Market Expansion,45 Days,Pinterest,0.13,8337.55,0.7757631243282367,New York,Spanish,12827,42750,1,Technology,2022-03-22,Code Crafters,2022,3,30.004678362573102
165674,All Ages,Increase Sales,60 Days,Twitter,0.03,11680.14,3.14,Austin,English,30922,93112,1,Fashion,2022-07-23,Chic Couture,2022,7,33.20946816736833
663359,Women 25-34,Increase Sales,15 Days,Pinterest,0.01,3095.93,0.9991972039158624,Miami,English,4478,15563,1,Health,2022-02-04,Aura Align,2022,2,28.7733727430444
815054,Men 45-60,Product Launch,60 Days,Twitter,0.1,12519.78,1.86,Miami,English,33134,99664,4,Home,2022-05-06,Domestic Dream,2022,5,33.24570557071761
505375,Men 18-24,Brand Awareness,30 Days,Pinterest,0.14,5232.69,0.7239264178639075,Los Angeles,French,7879,26636,1,Health,2022-06-18,Aura Align,2022,6,29.580267307403513
844624,Men 18-24,Market Expansion,60 Days,Pinterest,0.03,13825.86,1.0045596218259656,Austin,English,21321,70405,1,Food,2022-06-28,Feast Flavors,2022,6,30.28336055677864
505453,Men 45-60,Market Expansion,15 Days,Twitter,0.08,2609.3,7.01,New York,French,6382,20424,3,Food,2022-11-11,Bistro Bliss,2022,11,31.247551899725813
572984,All Ages,Product Launch,15 Days,Twitter,0.11,3195.95,3.6,Las Vegas,French,7883,24870,4,Technology,2022-05-14,Quantum Quirks,2022,5,31.696823482106957
143788,Men 25-34,Brand Awareness,30 Days,Instagram,0.01,6757.53,3.96,New York,French,17534,53456,5,Home,2022-02-20,Dwell Delight,2022,2,32.80080814127507
969518,Men 45-60,Increase Sales,30 Days,Twitter,0.12,6948.79,7.07,Las Vegas,English,18059,55010,4,Health,2022-09-24,Pulse Point,2022,9,32.82857662243229
685228,Men 25-34,Brand Awareness,30 Days,Pinterest,0.09,4645.51,0.6166780596618472,Austin,Spanish,6933,23557,1,Technology,2022-09-26,Code Crafters,2022,9,29.43074245447213
824428,Women 25-34,Brand Awareness,45 Days,Instagram,0.09,9765.52,2.5,New York,English,25722,77708,4,Fashion,2022-09-07,Attire Artistry,2022,9,33.10083903845164
366109,Men 35-44,Market Expansion,45 Days,Instagram,0.11,11082.16,5.7,Las Vegas,French,29299,88304,10,Food,2022-01-28,Feast Flavors,2022,1,33.1796974089509
149928,Men 25-34,Brand Awareness,45 Days,Pinterest,0.06,10601.46,0.1698099004865955,Austin,French,16438,54505,1,Health,2022-08-03,Vital Vigor,2022,8,30.15870103660215
912059,Men 25-34,Market Expansion,30 Days,Twitter,0.04,5774.68,2.01,Miami,French,14877,45586,1,Technology,2022-12-31,Gadget Giants,2022,12,32.63501952353793
226060,Women 35-44,Product Launch,15 Days,Facebook,0.07,2333.66,2.13,New York,Spanish,5707,18424,3,Food,2022-12-07,Culinary Quest,2022,12,30.97590099869735
235589,Men 25-34,Increase Sales,45 Days,Instagram,0.12,8712.83,1.58,Miami,English,22860,69233,9,Fashion,2022-06-10,Vogue Visions,2022,6,33.01893605650484
146057,Men 35-44,Market Expansion,15 Days,Pinterest,0.01,3263.1,0.4379307959917465,Los Angeles,French,4733,16394,1,Health,2022-07-27,Vigor Valley,2022,7,28.87031840917409
904780,Women 25-34,Product Launch,15 Days,Pinterest,0.14,1986.65,0.8758615919834931,Los Angeles,French,2860,10294,1,Fashion,2022-07-04,Silk & Style,2022,7,27.78317466485331
897348,Men 45-60,Market Expansion,45 Days,Instagram,0.04,8913.35,1.65,Austin,English,23392,70807,1,Fashion,2022-08-03,Trend Tailors,2022,8,33.0362817235584
158725,Women 18-24,Product Launch,15 Days,Twitter,0.11,2934.59,7.7,Las Vegas,English,7204,22858,4,Food,2022-06-22,Feast Flavors,2022,6,31.51631813806982
849487,Men 45-60,Brand Awareness,30 Days,Instagram,0.04,5740.49,3.27,Miami,English,14786,45316,9,Home,2022-08-27,Hearth Harmony,2022,8,32.62865213169741
785327,Women 25-34,Product Launch,15 Days,Facebook,0.06,4025.75,5.13,Los Angeles,English,10106,31455,4,Home,2022-09-24,Living Luxe,2022,9,32.12843745032586
172997,Women 45-60,Product Launch,60 Days,Twitter,0.03,13752.43,5.01,Los Angeles,English,36143,108578,9,Health,2022-09-15,Balance Beam,2022,9,33.28759048794415
748335,Women 25-34,Market Expansion,15 Days,Twitter,0.1,3564.63,3.61,Miami,French,8861,27766,2,Food,2022-08-19,Gourmet Grove,2022,8,31.913131167615067
186939,Women 25-34,Brand Awareness,15 Days,Pinterest,0.1,1614.59,0.9670226964552444,New York,Spanish,2373,8709,1,Technology,2022-12-05,NexGen Nerds,2022,12,27.2476748191526
145761,Men 45-60,Brand Awareness,60 Days,Facebook,0.08,13205.14,2.47,Las Vegas,Spanish,34885,104849,3,Fashion,2022-11-21,Style Sphere,2022,11,33.27165733578766
702200,Women 45-60,Brand Awareness,15 Days,Pinterest,0.12,500.0,0.5004923382762817,Austin,English,976,4161,1,Fashion,2022-04-24,Chic Couture,2022,4,23.455900024032683
361684,Men 18-24,Increase Sales,15 Days,Facebook,0.09,861.71,1.1,Las Vegas,French,2615,9264,3,Food,2022-09-20,Nosh Nirvana,2022,9,28.22754749568221
126307,Men 45-60,Product Launch,30 Days,Twitter,0.04,5699.24,3.14,New York,English,14675,44987,9,Technology,2022-07-01,NexGen Nerds,2022,7,32.62053482117056
353801,All Ages,Increase Sales,30 Days,Instagram,0.12,6793.56,1.51,New York,French,17637,53762,1,Fashion,2022-11-11,Vogue Visions,2022,11,32.805699192738366
106243,Men 35-44,Increase Sales,45 Days,Instagram,0.07,9189.93,0.5,Las Vegas,French,24143,73033,2,Fashion,2022-06-13,Vogue Visions,2022,6,33.05765886653978
607086,All Ages,Market Expansion,30 Days,Instagram,0.09,6107.23,4.74,New York,English,15789,48287,4,Fashion,2022-12-09,Runway Rebels,2022,12,32.6982417627933
403139,Men 25-34,Market Expansion,15 Days,Facebook,0.04,1933.51,1.56,Las Vegas,English,4744,15571,5,Fashion,2022-02-13,Glam Garments,2022,2,30.46689358422709
753684,Men 45-60,Product Launch,45 Days,Twitter,0.07,9773.87,6.73,Los Angeles,Spanish,25745,77777,2,Fashion,2022-11-28,Mode Maven,2022,11,33.10104529616725
137916,Women 35-44,Increase Sales,15 Days,Facebook,0.09,3265.33,7.57,New York,French,8065,25407,4,Fashion,2022-09-18,Chic Couture,2022,9,31.74322037233833
522464,Women 45-60,Market Expansion,45 Days,Twitter,0.08,8262.02,1.63,New York,French,21632,65595,5,Home,2022-01-12,Space Spruce,2022,1,32.97812333257108
867876,Men 35-44,Brand Awareness,45 Days,Pinterest,0.06,10941.14,0.7185639999538045,Austin,French,16981,56274,1,Food,2022-06-14,Dine Divine,2022,6,30.175569534776276
904601,Men 35-44,Increase Sales,30 Days,Pinterest,0.14,6628.08,0.1858971542169046,Miami,English,10092,33843,1,Food,2022-05-24,Epicurean Edge,2022,5,29.82005141388175
395515,Women 25-34,Brand Awareness,45 Days,Instagram,0.08,8874.09,6.9,Los Angeles,English,23284,70488,10,Technology,2022-06-08,Cyber Circuit,2022,6,33.03257292021337
995388,Men 18-24,Product Launch,30 Days,Instagram,0.05,5215.64,0.29,Las Vegas,Spanish,13367,41113,2,Home,2022-08-28,Decor Dreams,2022,8,32.51283049157201
381679,Women 35-44,Brand Awareness,45 Days,Instagram,0.15,9873.59,6.89,Los Angeles,English,26018,78586,7,Health,2022-07-10,Pulse Point,2022,7,33.107678212404245
742767,Men 25-34,Product Launch,15 Days,Instagram,0.06,940.86,1.11,New York,French,2758,9690,1,Health,2022-09-22,Elixir Essence,2022,9,28.462332301341593
608537,Men 35-44,Brand Awareness,15 Days,Facebook,0.06,3932.17,6.06,Austin,English,9855,30711,10,Technology,2022-07-14,Pixel Pioneers,2022,7,32.08947933965029
608994,Men 25-34,Increase Sales,45 Days,Twitter,0.12,9883.97,4.0,Miami,Spanish,26042,78656,3,Technology,2022-02-26,Silicon Saga,2022,2,33.10872660699756
364894,Men 45-60,Market Expansion,15 Days,Facebook,0.07,2991.76,4.49,Austin,Spanish,7354,23303,6,Technology,2022-03-16,Pixel Pioneers,2022,3,31.558168476161867
420378,Women 45-60,Brand Awareness,60 Days,Pinterest,0.03,14003.6,1.3781414028964758,Miami,French,21540,71120,1,Fashion,2022-02-18,Silk & Style,2022,2,30.286839145106864
623175,Men 18-24,Increase Sales,15 Days,Instagram,0.05,500.0,4.47,New York,English,705,3607,3,Fashion,2022-07-18,Chic Couture,2022,7,19.54532852786249
689669,Men 18-24,Product Launch,60 Days,Pinterest,0.1,12780.55,0.1090358308387613,Los Angeles,English,19864,65662,1,Home,2022-01-16,Living Luxe,2022,1,30.251896073832658
803437,Men 18-24,Brand Awareness,45 Days,Pinterest,0.02,9305.81,0.9920473133690584,Las Vegas,French,14360,47741,1,Home,2022-05-18,Hearth Harmony,2022,5,30.07896776355753
559436,Men 18-24,Increase Sales,30 Days,Facebook,0.09,7530.23,4.87,New York,English,19627,59655,8,Fashion,2022-04-02,Glam Garments,2022,4,32.90084653423854
929834,Women 25-34,Product Launch,45 Days,Facebook,0.07,9534.84,0.05,Miami,English,25076,75797,8,Health,2022-02-10,Well Wish,2022,2,33.08310355291106
627293,Men 18-24,Market Expansion,15 Days,Pinterest,0.14,500.0,0.1698099004865955,Las Vegas,English,794,3567,1,Health,2022-12-08,Balance Beam,2022,12,22.25960190636389
709766,Men 35-44,Product Launch,60 Days,Twitter,0.06,12597.27,2.38,Los Angeles,English,33339,100271,4,Home,2022-03-04,Domestic Dream,2022,3,33.248895493213396
868289,Men 25-34,Brand Awareness,15 Days,Pinterest,0.04,2530.63,0.4200560696247365,Los Angeles,English,3632,12810,1,Health,2022-05-29,Pulse Point,2022,5,28.352849336455893
173783,Women 35-44,Product Launch,60 Days,Twitter,0.03,12553.2,5.66,Miami,French,33223,99926,7,Technology,2022-08-12,Silicon Saga,2022,8,33.247603226387525
236782,Men 18-24,Market Expansion,30 Days,Facebook,0.08,6579.81,7.09,Austin,Spanish,17053,52032,6,Health,2022-02-10,Elixir Essence,2022,2,32.774062115621156
233584,Men 18-24,Market Expansion,45 Days,Instagram,0.08,10866.19,6.12,Las Vegas,French,28712,86564,2,Home,2022-04-10,Hearth Harmony,2022,4,33.1685227115198
364938,Women 25-34,Increase Sales,60 Days,Facebook,0.07,13755.54,4.93,New York,English,36151,108599,10,Technology,2022-07-19,NexGen Nerds,2022,7,33.28852015211927
709668,Women 25-34,Brand Awareness,30 Days,Facebook,0.09,7326.52,3.52,Las Vegas,Spanish,19078,58030,10,Technology,2022-02-10,Innovate Infinity,2022,2,32.87609856970533
855683,Men 18-24,Market Expansion,60 Days,Pinterest,0.03,15000.0,0.3431947462465932,Austin,French,22889,75513,1,Health,2022-12-01,Fitness Front,2022,12,30.311337120760662
301123,Women 35-44,Increase Sales,15 Days,Facebook,0.09,3491.45,4.46,Miami,Spanish,8664,27183,2,Fashion,2022-09-13,Trend Tailors,2022,9,31.87286171504249
908771,Women 35-44,Market Expansion,30 Days,Instagram,0.11,4803.43,0.61,Miami,Spanish,12234,37757,4,Technology,2022-08-07,Pixel Pioneers,2022,8,32.40193871335117
357132,Women 25-34,Market Expansion,15 Days,Twitter,0.02,2771.27,3.58,New York,English,6785,21617,10,Technology,2022-12-30,Quantum Quirks,2022,12,31.387334042651617
380913,Men 25-34,Brand Awareness,45 Days,Instagram,0.08,11263.66,6.35,Las Vegas,Spanish,29796,89777,8,Health,2022-08-16,Well Wish,2022,8,33.18890138899718
135070,Men 45-60,Increase Sales,15 Days,Facebook,0.03,1782.95,1.81,Los Angeles,English,4401,14554,7,Home,2022-08-05,Decor Dreams,2022,8,30.239109523155143
728887,Women 18-24,Product Launch,45 Days,Twitter,0.12,10284.86,5.45,Los Angeles,Spanish,27125,81864,4,Fashion,2022-01-30,Chic Couture,2022,1,33.13422261311443
838716,Women 18-24,Increase Sales,45 Days,Pinterest,0.14,9927.57,0.5344543183736009,Austin,French,15359,50994,1,Fashion,2022-06-08,Attire Artistry,2022,6,30.119229713299607
150865,Men 25-34,Brand Awareness,15 Days,Instagram,0.04,1050.8,7.82,Austin,French,2955,10273,2,Health,2022-11-16,Pulse Point,2022,11,28.76472306044972
127450,Women 25-34,Increase Sales,45 Days,Instagram,0.13,10126.91,3.29,Los Angeles,Spanish,26704,80618,7,Fashion,2022-10-16,Trend Tailors,2022,10,33.12411620233694
651352,Women 45-60,Increase Sales,30 Days,Pinterest,0.15,5885.35,0.2144967164041207,Las Vegas,French,8919,30026,1,Food,2022-01-23,Feast Flavors,2022,1,29.704256311196964
417353,Men 45-60,Product Launch,60 Days,Pinterest,0.14,12357.89,1.169007104402458,Miami,French,19215,63549,1,Technology,2022-06-24,Cyber Circuit,2022,6,30.236510409290467
372422,All Ages,Brand Awareness,60 Days,Pinterest,0.1,11671.71,0.4718927760890657,New York,Spanish,18150,60082,1,Fashion,2022-07-26,Trend Tailors,2022,7,30.20871475649945
119363,Men 18-24,Market Expansion,15 Days,Facebook,0.08,2488.26,4.96,Austin,English,6082,19534,2,Home,2022-07-15,Hearth Harmony,2022,7,31.13545612777721
131626,All Ages,Increase Sales,45 Days,Twitter,0.13,11234.4,3.18,Austin,English,29722,89559,9,Fashion,2022-11-17,Attire Artistry,2022,11,33.18706104355788
935645,Women 35-44,Market Expansion,45 Days,Pinterest,0.13,8643.09,1.3602666765294658,Las Vegas,English,13315,44337,1,Home,2022-08-25,Space Spruce,2022,8,30.03135079053612
327974,Men 18-24,Increase Sales,45 Days,Twitter,0.09,8996.18,5.65,Miami,English,23617,71474,4,Home,2022-10-26,Decor Dreams,2022,10,33.04278478887427
344971,Women 35-44,Product Launch,45 Days,Twitter,0.1,7928.85,3.76,Austin,Spanish,20716,62881,7,Home,2022-12-17,Living Luxe,2022,12,32.94476869006536
183013,Men 25-34,Increase Sales,15 Days,Twitter,0.08,4076.64,4.24,Miami,English,10250,31881,4,Health,2022-11-12,Vigor Valley,2022,11,32.15081082776575
485803,Men 45-60,Brand Awareness,60 Days,Facebook,0.07,11814.15,5.96,Los Angeles,French,31287,94193,4,Technology,2022-09-24,Pixel Pioneers,2022,9,33.215844064845584
546692,Women 25-34,Increase Sales,30 Days,Twitter,0.02,6849.5,7.28,Las Vegas,French,17789,54211,4,Health,2022-04-08,Balance Beam,2022,4,32.814373466639616
791276,All Ages,Brand Awareness,45 Days,Twitter,0.13,11344.25,5.32,Miami,French,30013,90420,8,Home,2022-03-30,Nest Neat,2022,3,33.19287768192878
960563,Men 18-24,Increase Sales,60 Days,Pinterest,0.05,13516.47,0.530879373100199,Los Angeles,French,20921,69103,1,Food,2022-04-17,Gourmet Grove,2022,4,30.275096594937988
759188,Men 45-60,Product Launch,15 Days,Instagram,0.08,823.07,3.02,Austin,English,2553,9081,1,Food,2022-09-12,Feast Flavors,2022,9,28.113643871820283
488670,Men 18-24,Product Launch,60 Days,Instagram,0.07,11501.51,4.92,Los Angeles,Spanish,30443,91693,8,Home,2022-12-02,Cozy Corners,2022,12,33.20100771051225
400635,Men 45-60,Market Expansion,30 Days,Twitter,0.04,6077.34,0.31,Miami,French,15711,48057,8,Health,2022-05-09,Fitness Front,2022,5,32.69242774205631
739250,Men 18-24,Product Launch,15 Days,Instagram,0.11,523.06,4.72,Miami,Spanish,2117,7789,6,Fashion,2022-07-11,Runway Rebels,2022,7,27.179355501348056
508661,Men 35-44,Brand Awareness,15 Days,Instagram,0.01,1282.17,7.07,Austin,French,3376,11520,10,Home,2022-12-05,Furnish Fine,2022,12,29.305555555555557
182697,Men 18-24,Increase Sales,30 Days,Pinterest,0.06,4687.74,1.2047565571364782,Las Vegas,Spanish,7003,23786,1,Home,2022-07-30,Furnish Fine,2022,7,29.441688388127467
438860,Women 18-24,Increase Sales,45 Days,Twitter,0.03,9840.97,4.35,Miami,English,25930,78324,4,Food,2022-08-31,Nosh Nirvana,2022,8,33.1060722128594
700591,Men 45-60,Increase Sales,30 Days,Instagram,0.05,5351.46,2.91,Los Angeles,English,13728,42184,7,Food,2022-10-27,Savor Street,2022,10,32.54314432012138
393209,All Ages,Brand Awareness,45 Days,Instagram,0.09,9106.22,6.32,New York,Spanish,23906,72332,8,Home,2022-06-08,Dwell Delight,2022,6,33.05037880882597
414453,Women 25-34,Brand Awareness,45 Days,Pinterest,0.08,11358.75,0.1054608855653593,Los Angeles,Spanish,17651,58456,1,Technology,2022-09-11,NexGen Nerds,2022,9,30.195360613110715
417749,Men 25-34,Brand Awareness,60 Days,Facebook,0.12,12879.65,2.59,Austin,English,34077,102458,6,Food,2022-06-10,Feast Flavors,2022,6,33.25948193406079
446479,Men 25-34,Brand Awareness,30 Days,Instagram,0.05,7313.87,2.47,Los Angeles,French,19045,57932,6,Fashion,2022-01-26,Chic Couture,2022,1,32.87474970655251
117522,Women 25-34,Market Expansion,15 Days,Facebook,0.08,500.0,0.18,New York,English,1353,5528,9,Fashion,2022-05-27,Vogue Visions,2022,5,24.4753979739508
110835,All Ages,Brand Awareness,30 Days,Facebook,0.03,5189.07,2.74,Los Angeles,French,13296,40904,9,Fashion,2022-07-27,Fiber Fashion,2022,7,32.50537844709564
321094,Women 18-24,Product Launch,45 Days,Facebook,0.12,11084.84,4.2,Las Vegas,French,29308,88330,3,Home,2022-09-08,Homely Haven,2022,9,33.180120004528476
468218,Men 18-24,Increase Sales,30 Days,Pinterest,0.04,7612.2,0.5737787163810231,Las Vegas,French,11656,38934,1,Home,2022-08-30,Nest Neat,2022,8,29.93784353007654
181546,Women 18-24,Product Launch,45 Days,Instagram,0.05,9407.19,5.88,Miami,French,24725,74756,1,Health,2022-12-09,Well Wish,2022,12,33.07426828615763
614752,Men 25-34,Increase Sales,45 Days,Facebook,0.04,7772.48,3.75,New York,English,20295,61635,5,Fashion,2022-12-04,Runway Rebels,2022,12,32.92771963981504
425914,All Ages,Market Expansion,60 Days,Twitter,0.12,15000.0,0.2,Austin,English,38853,116605,4,Food,2022-05-11,Gourmet Grove,2022,5,33.320183525577804
657337,Men 25-34,Product Launch,45 Days,Pinterest,0.14,8994.11,0.6274028954820532,Austin,English,13867,46135,1,Home,2022-07-28,Furnish Fine,2022,7,30.0574401213829
597667,Men 18-24,Brand Awareness,30 Days,Facebook,0.13,4376.06,5.97,Miami,French,11070,34310,6,Fashion,2022-10-13,Silk & Style,2022,10,32.26464587583795
525148,Men 18-24,Increase Sales,15 Days,Facebook,0.05,3602.35,0.8,Austin,French,8965,28075,2,Fashion,2022-10-17,Silk & Style,2022,10,31.932324131789848
978110,Men 45-60,Market Expansion,45 Days,Facebook,0.13,11217.68,0.51,Miami,French,29675,89419,7,Fashion,2022-05-30,Fiber Fashion,2022,5,33.18645925362619
286056,Men 35-44,Market Expansion,30 Days,Twitter,0.06,7564.47,5.97,Las Vegas,French,19721,59933,10,Fashion,2022-03-13,Style Sphere,2022,3,32.905077336358936
145177,Men 45-60,Market Expansion,60 Days,Instagram,0.06,13520.28,4.44,New York,French,35630,107057,9,Home,2022-09-22,Furnish Fine,2022,9,33.28133611067002
